InspectionID,ReviewText
26232,"Bebedouro vida mansa Agradeço, mas acho que demorou um pouco pra chegar ,pois levou mais de 15 días .mas mesmo assim agradeço."
26234,Adorei  Gostei muito do produto e chegou rapidinho 💖
26238,"'produto bom, só chegou com atraso."
26240,"Ainda não recebi  Ainda está no prazo previsto, mas achei mto longo"
26243,Qualidade abaixo do esperado!
26248,Com certeza indico Já estou fazendo propaganda para as minhas amigas com certeza comprarei mais
26258,o produto nao e o que esperava fragil e super caro.
26260,"Não posso opinar ,pois não recebi."
26263,"Eu não sei o que está acontecendo, eu preciso do produto urgente e até agora não chegou. Tem mais de um mês"
26264,"falta a capa do celular, o skate chegou"
26271,"Comprei DOIS porta talheres e recebi apenas UM até o momento, juntamente com uma NF onde constam dois produtos."
26275,O único problema foi uma das embalagens que estava violada
26281,acredito que poderia servir como uma tampa que levanta na frente e fica fixa no fundo.
26305,"Atraso na entrega,e não se consegue um CTT com a empresa"
26307,Comprei o produto antes da black friday e até o momento não foi entregue (quase 1 mês de espera).
26316,Estou no aguardo  Estou no agurdo do meu produto
26318,O pedido não foi entregue e consta no site como entregue.
26328,Entrega atrasada.
26334,"CONFIO NO SITE lannister ,POREM O METODO DE ENTREGA DEIXA A DESEJAR,POR DEPENDER DE TERCEIROS O PRAZO ESTIMADO PARA ENTREGA NO ATO DA COMPRA NAO E CONFIAVEL."
26339,O produto ainda ano foi entregue.
26344,"Produto bem mais ou menos . Prazo : OK entrega: OK . porém , o produto parece de camelô , não é bonita , nem parece que comprei em loja . o matéria da mochila não é o pior , mas parece do camelô !"
26346,"Não sei o motivo, mas dos 4 ítens adquiridos do mesmo produto foram entregues apenas 3. O despacho foi feito individualmente e até o momento ainda falta a entrega de um ítem."
26348,Mandei diversas reclamações e somente um foi respondida porém não atendida.
26349,Relógio não entregue  Comprei 2 relógios e entregaram apenas 1. Aguardo posicionamento da loja qto a isso ou estorno do valor no cartão.
26358,Empresa entregou suplemento falsificado. Total irresponsabilidade com a saúde do consumidor. stark também perde credibilidade ao aceitar como parceiras empresas inidôneas.
26364,"Quero sugerir que a empresa tenha embalagens adequadas ao produto, comprei banquetas e recebi em caixas de ferro de passar, isso mostra que a empresa não tem profissionalismo."
26372,"Produto chegou com a embalagem em péssimo estado, faltando componentes para montagem e danificado, nao recomendo."
26379,Pedido pela metade Comprei 2 travesseiros foi entregue apenas 1. Tive que entrar em contato com a empresa para receber o segundo item do meu pedido.
26391,"Produto veio avariado. 
Ate o momento não obtive retorno de minha solicitação."
26393,"O produto veio empedrado e não tem consistência, coloração ao misturar com água."
26401,Pelo preço vale a pena
26404,Falta de comprometimento  Comprei e as cores vieram todas erradas e escolhe com tanto cuidado e veio td diferente não compro mais pq ate vc tentar e conseguir trocar muita dor de cabeça
26409,Recebi o produto dentro do prazo
26424,De Boa qualidade
26427,O PRODUTO PRACE ESTAR AVARIADO.
26429,"Pena que demora tanto, saudades do tempo que comprava no site das lannister e recebia na mesma semana."
26444,"entrega do produto Tive que retirar meu produto em uma agência dos correios extremamente distante da minha casa. Recomendaria a agência de distribuição DirectLog, pois a entrega é realmente feita."
26454,Estou precisando e não chegou.
26458,"O SITE VALIDA A COMPRA E DEPOIS DE TER PAGO, RECEBO A INFORMAÇÃO QUE O PRODUTO ESTÁ INDISPONÍVEL."
26459,"Entrega foi rápida , porém o produto de péssima qualidade, fino , não passou nem perto do que eu esperava , está certo que foi barato mas eu não pagaria nem 10,00."
26460,"Comprei 4 toners (magenta, amarelo, ciano e preto). Um dos fornecedores (Tonerbras) fez a nota do amarelo e magenta porém entregou 2 magentas. Não consigo fazer a troca."
26469,"Entrega incorreta Boa tarde, recebi apenas 1 par de luvas x11, como posso entrar em contato para receber o segundo par? Agradeço desde já..."
26476,8 Bom
26482,"meu pedido veio faltando um produto, preciso resolver"
26486,"Produto não entregue, muito atrasado, acho que Americana vendeu produto que não existe."
26492,"qualidade A qualidade da tinta não é boa, A cor laranja, por exemplo, saiu marrom. Não gostei"
26494,Não recebido Acredito não ter recebido por conta da greve . Mas não indico a lannister por motivo de venda de televisão com defeito
26495,Demorou muito e cancelei a entrega
26496,"Caso precise levar algo mais pesado, como latas ou vasilhas mais cheias é ruim. O cooler tem a alça costurada na aba do velcro, se o alimento/bebida foi mais pesado (500g) a alça puxa a aba e abre."
26501,"Os Pneus foram entregues no prazo, mas gostaria de relatar um problema: Apesar de ter sido entregue dois pneus de modelo e marca iguais, um deles parece ser semi-novo e não 0 Km, conforme o anúncio..."
26507,Até agora não recebi uma simples capinha. Comprei a capa antes do telefone pra não correr o risco de ficar com o telefone novo sem capa. O telefone já chegou a muito tempo e a capa até agora nada.
26508,"Produto muito bom, para fixa aplica duas vezes."
26520,Ainda não recebi minha encomenda
26525,enviou pelos correios e ate agora nada
26528,Não consegui obter informações sobre a entrega do produto
26533,RECEBI UMA UNIDADE SENDO QUE COMPREI 2!!!!!!
26536,meu produto veio com a lampada quebrada estou esperando o retorno do baratheon
26546,"Só recebi uma parte do meu pedido! O Mikrotik Routerboard Rb951ui-2hnd NÃO CHEGOU! Quero saber como proceder, o que sera feito..."
26555,chegou sujo
26562,"Recebi o produto e ele fuciona normalmente, porem o mesmo é diferente das imagens ilustrad a no site, já avia comprado em outro site e veio uma replica identica ao original, por isso não recomendo."
26564,"Adc. ao carrinho 2 pneus separadamente. Por se tratar da mesma loja, juntaram em 1 NF e 1 envio. Porém chegou apenas 1 pneu. Onde consta o peso na nota de 11k dos 2 e de despacho 5k. Ou seja,só veio 1"
26569,"O produto veio com defeito, a cortina veio com a embalagem violada e o produto estava danificado, queimado.
Fiz a reclamação direto com a loja e eles ficaram de me retornar mas não retornaram até hoj"
26570,"Mercadoria em atraso e nenhuma satisfação foi dada,falta de compromisso com cliente"
26597,minha opinião é que vocês deviam acompanhar semanalmente ou quinzenalmente a entrega
26604,Não entregaram e até hj não estornaram no meu cartão.
26608,Quero trocar e não está carregando meu tablete e está c defeito
26609,incerteza de receber o produto
26639,"Material faltando Bom dia
Comprei 2 controles e chegou apenas 1"
26647,Comprei 4 kit manicure e só recebi 1.
26670,"sempre tive e confiei na compra onlaine, fiz todo o protocolo e escolhi o produto. mas quando recebi veio a marca diferente e ainda nao funciona, mesmo sendo bloqueado. preciso da encomenda urgente"
26674,"Comprei 4 luminárias e até o momento, recebi 3.
Já liguei para a empresa responsávelpela entrega e fui informada que devo receber logo a luminária que falta"
26692,Frustrante não receber o Produto no Prazo. .
26697,O produto não foi entregue. Gostaria de saber a nova previsão de entrega. O processo de entrega está na situação de Nota Fiscal emitida desde 26/NOV/2017 sem ter nunca ido para transportadora.
26698,Boa
26705,"Até no momento ninguém entrou em contato sobre o produto, não consigo rastrear o mesmo!"
26714,Bom produto.
26715,"O produto chegou no prazo e ok, porém não veio com nota fiscal. Estou ainda aguardando o envio por e-mail."
26720,"Comprei vai fazer dois meses, paguei o frete e não entregaram, vou no Procon.... não é a primeira vez que vc fazem isso, nunca mas compro nesse sait"
26731,Zero Atendimento péssimo
26736,Levou quase um mês para chegar um cartucho de tinta que é de uso contínuo
26738,"Tudo certo, só demorou um pouco."
26744,"Boa promoçao,compra feita.
Mais na hora de receber a mercadoria,so veio uma parte! Agora o que faço?
Quem vai resolver esse problema? Olha que eu confiava na targaryen."
26748,"Não recomendo Empresa targaryen, vende o produto e não entende nada sobre ele.Manda procurar uma fonoaudióloga."
26750,"Não veio o produto que eu queria, veio foi outro produto estou chateado com a loja gosto muito da loja lannister mas dessa vez me chateou"
26754,"No momento não recomendo p ninguém, estou chateada , mais espero receber os produtos ok !"
26757,"Carregador e fone muito frágeis, não prece original."
26761,Produto bom.
26768,ainda nao recebi meu produto estou aguardando
26774,"Demora na entrega. Carteiro não espera o atendimento, alega ausência..."
26779,"DESRESPEITO AO CONSUMIDOR ATÉ HOJE A ARMAÇÃO NÃO CHEGOU E PASSADOS QUASE 2 MESES, AS lannister NÃO SE PRESTAM A DAR NENHUM POSICI0NAMENTO. TOTAL ABSURDO E DESRESPEITO!!!"
26785,"Não recebi o produto até hj 
Estão dizendo que cancelei minha compra .o que não é vedd quero uma resposta."
26787,Só achei ruim que ele não fica em pé como os outros
26794,ainda não recebi a mercadoria ainda não chegou
26799,"nesse pedido eu recebi somente a película de vidro
a capa não recebi.
o n do pedido é o pagamento foi no mesmo boleto no valor 65,68 incluso o frete."
26806,Aguardando receber
26810,Produto em voltagem  Produto de excelente qualidade mas a voltagem veio diferente ! Informei a lannister .com antes do embarque Enesio assim me enviaram 110 ao inves de 220v
26816,"Tive problemas  Paguei a mais por que queria dar um prsente ao meu filho, um rapaz.. Quando entregaram lá foi na cor dourada que no dia em que comprei era de +ou - R$ 100,00 mais barato e não era a cor que escolhi."
26819,Recomendo
26820,"No anuncio não diz que o produto é ""compatível"" comprei como se fosse Original, apenas percebi quando chegou, se eu soubesse que não era original não teria comprado."
26821,"Entrega 🚚  Infelizmente entrega ainda não efetuada, ainda aguardando para que eu possa testar então dar minha opinião."
26822,Entrega tranquila e dentro do tempo.
26826,Muito enrolados o produto que comprei no direto stark e bem maior e chegou com tres dias ja essa targaryen faz parcerias horriveis
26836,"Houve agilidade na postagem do produto, porém os CORREIOS ainda não me entregaram a encomenda. Estou aguardando. Não posso fazer uma melhor avaliação."
26839,bom produto achei um pouco fina a toalha. Falta na hora da compra a marca do fabricante
26844,"Recebi o produto, mas veio errado, pedi um Tapete Coroa 86cm x 64cm e recebi um Tapete Formato Margarida Petala/Rosa Guga Tapetes, Nota Fiscal que veio no produto foi faturada em nome de outra pessoa"
26849,Entrega faltando produtos Fiz pedido de 6 produtos e só recebi 2.
26872,Produto diferente do pedido. E ainda por cima vcs prestam um mal atendimento
26882,"Lindo porém frágil. O pendente é lindo, vermelho super brilhante igual na foto mesmo, porém o alumínio é muito fino e frágil, se tivesse visto o material antes provavelmente não teria optado por ele"
26886,"eu nem lembrava mais disso, comprei o cel e os cabos e nunca chegou....."
26905,Não veio do jeito que eu queria mas deu certo
26909,"Comprei 02 jogos de cama conforme consta no pedido e recebi só 01 jogo.Quero solução do problema urgente pois já paguei a primeira parcela, estou sendo lesada.Sou cliente antiga do baratheon ."
26917,Bom Qualidade do produto razoavel
26918,Pelo valor dele eu esperava um produto melhor.
26920,"Até agora não recebi meu produto, estou esperando pois se não for enviado quero a devolução do meu dinheiro"
26923,Comprei dois toners e só veio um.
26927,"Recebi o produto dentro do prazo previsto, porém veio estourada sem condições de uso ."
26930,não recebi o produto completo
26932,"Boa loja Deu tudo certo, até testar o produto que não cumpre o prometido, a garrafa não funciona direito, por isso quero devolver, péssima compra."
26935,"Minha compra foi simplesmente ridicula, comprei um som e apos 20 dias nem tirou a nf e simplesmente falaram que nao vão me mandar o produto"
26941,produto não funciona
26942,produtos ruins essa baratheon é ruim não tem atendente para não receber reclamações
26946,O PRODUTO VEIO COM DEFEITO E NÃO CONSIGO CANCELAR
